,Categoria,altoEllipse,anchoEllipse,average_azul,average_gray,average_recorte,average_rojo,average_verde,eccetricity,m00,m01,m02,m03,m10,m11,m12,m20,m21,m30,max_azul,max_gray,max_recorte,max_rojo,max_verde,mean_gray,mean_recorte,mean_rojo,median_azul,median_gray,median_recorte,median_rojo,median_verde,min_azul,min_gray,min_recorte,min_rojo,min_verde,mu02,mu03,mu11,mu12,mu20,mu21,mu30,nu02,nu03,nu11,nu12,nu20,nu21,nu30,percentile_azul,percentile_gray,percentile_recorte,percentile_rojo,percentile_verde,ptp_azul,ptp_gray,ptp_recorte,ptp_rojo,ptp_verde,rel_aspecto,rel_frame,rotation,rotationEllipse,std_azul,std_gray,std_recorte,std_rojo,std_verde,var_azul,var_gray,var_recorte,var_rojo,var_verde,xcentroEllipse,ycentroEllipse
50,No_Emisor,16.619659423828125,16.619659423828125,26.043367346938776,27.142857142857142,26.406037414965986,24.197704081632654,28.977040816326532,1.0,216.0,48600.0,10938720.666666666,2462886450.0,109512.0,24640200.0,5545931378.0,55526304.666666664,12493418550.0,28155609222.0,247.0,254.0,255.0,255.0,255.0,27.142857142857142,26.406037414965986,24.197704081632654,16.0,16.0,16.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,3720.666666666046,4.76837158203125e-07,0.0,3.1478703022003174e-07,3720.666666664183,5.587935447692871e-07,3.814697265625e-06,0.0797467992683909,6.954016441832146e-13,0.0,4.590737416678253e-13,0.07974679926835097,8.149238017772046e-13,5.563213153465717e-12,75.05999999999995,78.05999999999995,75.0,73.19999999999982,75.01999999999998,247.0,254.0,255.0,255.0,255.0,1.0,0.10208333333333333,0.0,0.0,34.79525619918751,36.05813050492502,36.134005328784696,37.648250424619754,35.73905545927009,1210.7098539670972,1300.1887755102039,1305.666341100641,1417.3907600348814,1277.280085120783,507.0,225.0
51,No_Emisor,16.619659423828125,16.619659423828125,93.25510204081633,97.87755102040816,98.46641156462584,109.0561224489796,93.08801020408163,1.0,216.0,48168.0,10745184.666666666,2397835598.0,20304.0,4527792.0,1010047358.6666666,1912296.6666666665,426442156.6666667,180455372.0,253.0,254.0,255.0,255.0,255.0,97.87755102040816,98.46641156462584,109.0561224489796,88.5,79.0,85.0,100.0,67.0,1.0,5.0,1.0,5.0,3.0,3720.666666666046,4.76837158203125e-07,0.0,1.862645149230957e-08,3720.6666666665114,5.448237061500549e-08,2.9802322387695312e-08,0.0797467992683909,6.954016441832146e-13,0.0,2.7164126725906823e-14,0.07974679926840088,7.945507067327745e-14,4.3462602761450914e-14,170.0,187.0,192.0,199.0,184.01999999999998,252.0,249.0,254.0,250.0,252.0,1.0,0.10208333333333333,0.0,0.0,54.31663803888023,58.53786325805568,59.98490933566112,63.88311962263349,59.95824362582491,2950.2971678467306,3426.6814348188254,3598.189348007485,4081.0529727197,3594.9909786937737,94.0,223.0
52,No_Emisor,16.619659423828125,16.619659423828125,115.1313775510204,116.44132653061224,116.23086734693878,117.22066326530613,116.34056122448979,1.0,216.0,43200.0,8643720.666666666,1730232400.0,30456.0,6091200.0,1218764614.0,4298016.666666666,859603333.3333334,607069578.0,255.0,253.0,255.0,249.0,254.0,116.44132653061224,116.23086734693878,117.22066326530613,98.0,99.0,99.0,100.0,98.0,0.0,4.0,0.0,6.0,4.0,3720.666666666046,4.76837158203125e-07,0.0,8.754432201385498e-08,3720.666666666046,1.6391277313232422e-07,2.384185791015625e-07,0.0797467992683909,6.954016441832146e-13,0.0,1.2767139561176207e-13,0.0797467992683909,2.3904431518798e-13,3.477008220916073e-13,217.0,216.0,216.0,214.0,217.0,255.0,249.0,255.0,243.0,250.0,1.0,0.10208333333333333,0.0,0.0,61.78319016429844,60.89552048030173,60.96903710886702,59.61837420139216,61.46508539109017,3817.1625868778638,3708.264414566847,3717.2234859824034,3554.3505424172217,3777.9567221340067,141.0,200.0
53,No_Emisor,74.10140228271484,31.3957462310791,116.97001303780965,118.6722294654498,117.72055627987831,115.58370273794003,120.60795306388526,0.42368626320048175,1293.0,270270.5,56595522.0,11871778220.25,251281.0,52382369.25,10940432561.25,49372188.5,10264658671.083334,9801063635.5,255.0,255.0,255.0,255.0,255.0,118.6722294654498,117.72055627987831,115.58370273794003,109.0,111.0,108.0,104.0,112.0,0.0,0.0,0.0,0.0,0.0,101985.1320572272,-787266.1911029816,-141870.12393658608,995016.76492998,538359.4505027086,-265952.8636355251,-3152838.306684494,0.06100140147658503,-0.013095596615301644,-0.08485821622442344,0.01655137528607646,0.3220143987302135,-0.004423931143258734,-0.052445156573743865,214.0,213.0,214.0,212.0,215.0,255.0,255.0,255.0,255.0,255.0,0.5508474576271186,0.3197916666666667,-17.0,73.40394592285156,61.6207383763304,59.16477552527747,60.82564875953072,59.55771992763095,61.168412776734,3797.1153980441586,3500.470662956472,3699.7595470178017,3547.1220029781284,3741.5747216249156,194.6933135986328,207.30015563964844
54,No_Emisor,64.04293060302734,17.871585845947266,149.4485294117647,150.0017825311943,149.23076351752823,146.24286987522282,152.00089126559715,0.27905634045270356,837.0,161613.5,31245094.333333332,6048330158.75,323026.0,62430276.08333333,12081011884.25,124834670.16666666,24148880800.25,48307713367.0,255.0,255.0,255.0,255.0,255.0,150.0017825311943,149.23076351752823,146.24286987522282,168.5,164.0,166.0,154.5,170.0,2.0,1.0,0.0,0.0,0.0,39690.053464755416,-6699.017525672913,58277.93399043381,-9434.614110356197,168246.41995221376,-6347.648407813162,19100.141426086426,0.05665402474953275,-0.000330519790640434,0.08318657261516539,-0.0004654901511419737,0.24015681532042346,-0.000313183748925742,0.0009423732243062958,232.0,236.0,236.0,240.0,237.0,253.0,254.0,255.0,255.0,255.0,0.5795454545454546,0.24375000000000002,21.0,111.15837097167969,62.23638185178636,65.71953654320455,66.06491456554762,70.59961431801835,64.95688957810383,3873.367226001363,4319.057483453599,4364.572936553107,4984.305541852942,4219.397503661974,385.89508056640625,193.06124877929688
55,No_Emisor,60.26438522338867,32.57332992553711,157.64215384615386,160.49030769230768,159.60164102564102,159.60538461538462,161.55738461538462,0.5405071304518239,1145.0,190634.5,31831538.666666664,5329768462.25,248838.0,41348651.416666664,6891117117.916667,54367481.5,9017114991.75,11939252693.0,255.0,255.0,255.0,255.0,255.0,160.49030769230768,159.60164102564102,159.60538461538462,168.5,171.0,169.0,166.0,172.0,4.0,4.0,2.0,6.0,2.0,92226.36077146605,-670411.3706483841,-81136.97721979767,321131.3940609619,288572.98995633423,575493.2898165807,-1630462.3244609833,0.0703467598035629,-0.015112198691,-0.06188819985873471,0.007238841173403018,0.22011249972833033,0.012972585671740915,-0.03675336022659311,246.0,248.0,247.0,249.0,249.0,251.0,251.0,253.0,249.0,253.0,0.65,0.29166666666666663,-19.0,70.99706268310547,58.346750815667214,57.274357786930494,57.943812548810165,57.34356487474753,58.07033612590122,3404.3433307455625,3280.3520599053254,3357.4854126916507,3288.284432544379,3372.163937775148,217.194091796875,165.29148864746094
56,No_Emisor,25.643672943115234,17.26946449279785,190.654181184669,188.5165505226481,187.83188153310104,180.7238675958188,192.11759581881532,0.6734395860962002,344.0,52288.0,7961752.666666666,1214435312.0,104576.0,15895552.0,2420372810.6666665,31797555.333333332,4833228410.666667,9670379232.0,255.0,255.0,255.0,255.0,255.0,188.5165505226481,187.83188153310104,180.7238675958188,199.0,191.0,195.0,188.0,199.5,31.0,33.0,30.0,38.0,30.0,13976.666666666046,2.384185791015625e-07,0.0,2.9802322387695312e-08,6451.333333332092,5.066394805908203e-07,1.9073486328125e-06,0.11811001442220494,1.0862855161466006e-13,0.0,1.3578568951832508e-14,0.05451708130519952,2.3083567218115263e-13,8.690284129172805e-13,232.0,232.0,233.0,233.0,234.0,224.0,222.0,225.0,217.0,225.0,1.4642857142857142,0.12916666666666665,-90.0,0.0,35.22735650429593,35.022475182260415,38.16873587377493,41.37507398677422,36.61744415602438,1240.966646280761,1226.5737678920468,1456.8523982019933,1711.8967474110405,1340.8372165195642,304.0,152.0
57,No_Emisor,57.49064636230469,46.04525375366211,160.56238030095759,162.33885088919288,161.2704970360237,158.5482900136799,164.70082079343365,0.8009173085911404,1748.0,293173.1666666666,49501796.5,8412451898.85,467163.5,78427976.83333333,13254640081.5,125156301.16666666,21031175860.033333,33611235724.75,255.0,255.0,255.0,255.0,255.0,162.33885088919288,161.2704970360237,158.5482900136799,159.0,162.0,159.0,155.0,164.0,4.0,5.0,3.0,3.0,5.0,331026.6754227206,-989012.4563779831,75686.99003624916,-400707.01060569286,304049.60359458625,-394814.8283831328,-55724.936378479004,0.10833783082029042,-0.007741911290625547,0.0247707055975869,-0.003136702788357403,0.09950882197980637,-0.003090579251913463,-0.00043621039485983653,246.0,247.0,248.0,248.0,249.0,251.0,250.0,252.0,252.0,250.0,0.9883720930232558,0.31145833333333334,55.0,145.4706268310547,51.698519738686684,50.04226075362147,51.274263844223945,50.453357059030424,51.47031430970916,2672.736943171377,2504.2278613334433,2629.050132767091,2545.541238526015,2649.1932551402515,267.052978515625,167.17320251464844
58,No_Emisor,16.619659423828125,16.619659423828125,28.011479591836736,31.46938775510204,29.36394557823129,24.181122448979593,35.89923469387755,1.0,216.0,11664.0,633576.6666666666,34614972.0,118368.0,6391872.0,347200013.3333333,64869384.666666664,3502946772.0,35552500648.0,254.0,254.0,255.0,251.0,255.0,31.46938775510204,29.36394557823129,24.181122448979593,22.0,26.0,23.0,18.0,30.0,0.0,1.0,0.0,0.0,0.0,3720.666666666628,7.450580596923828e-09,0.0,1.3969838619232178e-09,3720.666666664183,1.341104507446289e-07,7.62939453125e-06,0.07974679926840336,1.0865650690362729e-14,0.0,2.0373095044430114e-15,0.07974679926835097,1.9558171242652912e-13,1.1126426306931434e-11,61.01999999999998,68.01999999999998,66.0,55.0,79.0,254.0,253.0,255.0,251.0,255.0,1.0,0.10208333333333333,0.0,0.0,22.12743981369664,22.66789020980849,23.392834083822095,21.109900732693887,25.199637578905456,489.6235927087672,513.8332465639317,547.2246864732286,445.6279089441899,635.021734108184,548.0,54.0
59,No_Emisor,369.20953369140625,247.1105499267578,113.09015381609562,114.42328289017956,113.49447167901103,110.83235644127103,116.56090477966643,0.6692962325650519,50579.0,4231907.333333333,490887452.8333333,66917854553.4,15668103.0,1342241020.0,161734168312.26666,5374632135.833333,475221464348.3,1981970118405.3,255.0,255.0,255.0,255.0,255.0,114.42328289017956,113.49447167901103,110.83235644127103,95.0,94.0,94.0,87.0,97.0,0.0,0.0,0.0,0.0,0.0,136806911.93848675,2952601004.4361267,31302488.492417812,4431460990.935692,521047612.2443142,6136540223.404114,-5770746468.31543,0.05347706487109829,0.005131911597234831,0.012235969542887637,0.00770231603183369,0.20367462846795886,0.010665911815402846,-0.010030126211077958,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.6513605442176871,1.7166666666666668,3.0,92.9660873413086,85.56953505022202,85.61728834413344,86.71892055147306,88.8028998515648,85.64905050055025,7322.145328711174,7330.320063402488,7520.171181612698,7885.955022047048,7335.759851645806,313.6011657714844,100.36270904541016
60,Emisor,49.51171875,38.33527374267578,141.15891472868216,142.93199436222693,142.61392999765093,143.82716701902748,142.85570824524314,0.7742666728303748,1390.5,528690.5,201141653.75,76572260305.15001,534078.6666666666,203061364.54166666,77253575617.0,205353394.91666666,78075494067.46666,79042513403.5,255.0,255.0,255.0,255.0,255.0,142.93199436222693,142.61392999765093,143.82716701902748,147.0,149.0,149.0,149.0,150.0,0.0,4.0,0.0,7.0,0.0,125008.80915138125,-97430.58798217773,-3948.165513008833,-139975.03884272277,218535.3780514896,-141871.5797353983,228240.446975708,0.06465448126846321,-0.0013513499828838608,-0.0020419888401344835,-0.0019414361573891145,0.11302636672281621,-0.00196774094068083,0.0031656662502175096,230.0,228.0,228.0,225.0,231.0,255.0,251.0,255.0,248.0,255.0,0.7674418604651163,0.271875,0.0,89.84770202636719,63.83948922009078,64.36768356423055,64.03770708767253,61.51881612677686,66.62425380740399,4075.4803838820876,4143.198687424915,4100.827929046544,3784.5647376401807,4438.791195393385,384.235107421875,379.9735107421875
61,No_Emisor,16.619659423828125,16.619659423828125,112.28826530612245,124.23979591836735,121.86224489795919,129.30229591836735,123.99617346938776,1.0,216.0,65016.0,19573536.666666664,5893874378.0,61560.0,18529560.0,5578457950.0,17548320.666666664,5282044520.666667,5003392170.0,248.0,254.0,255.0,255.0,255.0,124.23979591836735,121.86224489795919,129.30229591836735,95.5,112.5,110.0,116.5,112.0,0.0,2.0,0.0,4.0,1.0,3720.666666664183,1.9073486328125e-06,0.0,7.078051567077637e-07,3720.666666664183,1.0654330253601074e-06,1.9073486328125e-06,0.07974679926835097,2.7816065767328585e-12,0.0,1.0322368155844592e-12,0.07974679926835097,1.5537880487218701e-12,2.7816065767328585e-12,195.0,205.0,206.0,206.0,208.0,248.0,252.0,255.0,251.0,254.0,1.0,0.10208333333333333,0.0,0.0,71.01965856798586,70.94220950713523,70.54347265152137,65.25309199675462,73.99876747215781,5043.791903113286,5032.797089754269,4976.381533735944,4257.966015136923,5475.81758739848,285.0,301.0
62,No_Emisor,35.02126693725586,16.843509674072266,62.247678018575854,75.24974200206398,73.84141726866186,87.96697626418988,71.30959752321981,0.48095089490192106,428.0,131824.0,40630403.0,12531788500.0,59064.0,18182647.166666664,5601411676.666667,8162182.666666666,2511450367.3333335,1129513992.0,255.0,253.0,255.0,255.0,255.0,75.24974200206398,73.84141726866186,87.96697626418988,45.0,56.0,61.0,90.0,46.0,0.0,1.0,0.0,0.0,0.0,28611.0,0.0,-9064.833333335817,1.9073486328125e-06,11350.666666666046,8.270144462585449e-07,2.384185791015625e-07,0.15618722159140536,0.0,-0.04948485311673408,5.032927331729852e-13,0.06196319911491203,2.1822458352422406e-13,6.291159164662315e-14,174.0,179.0,179.0,179.0,181.0,255.0,252.0,255.0,255.0,255.0,1.3421052631578947,0.165625,-67.0,23.303293228149414,62.28462214796771,55.59202490148722,59.14075405577622,53.16219261537619,58.710622319214316,3879.37415611511,3090.473232647575,3497.628790285811,2826.218723674359,3446.9371731094266,138.0,308.0
63,Emisor,48.53853225708008,26.291362762451172,64.14421768707483,69.40884353741497,68.80325018896447,74.38344671201814,67.88208616780045,0.5416596163889191,899.0,265798.3333333333,78657145.16666666,23297980433.100002,93236.33333333333,27613253.0,8185485341.3,9774071.5,2899582909.7,1035230079.9000001,255.0,255.0,255.0,255.0,255.0,69.40884353741497,68.80325018896447,74.38344671201814,57.0,56.0,61.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,71211.90439996123,100454.16334533691,46999.37807440758,69859.06698299386,104423.16468916088,32282.400731045753,-109913.84771251678,0.0881116261919513,0.004145421653092186,0.05815308082322043,0.00288285999596216,0.12920444875613973,0.0013321913054436705,-0.004535792535703747,178.0,172.0,174.0,169.46000000000004,174.92000000000007,255.0,255.0,255.0,255.0,255.0,0.9,0.240625,36.0,125.54568481445312,59.10982184031202,50.61021706584264,54.64341000532423,51.06328959813264,52.93942262822917,3493.9710379934286,2561.39407145171,2985.902257009968,2607.4595445827613,2802.582468210262,103.47071838378906,295.848388671875
64,Emisor,16.619659423828125,16.619659423828125,99.04974489795919,104.63520408163265,104.64285714285714,113.7984693877551,101.08035714285714,1.0,216.0,58536.0,15866976.666666666,4301967278.0,128304.0,34770384.0,9424984140.0,76216296.66666666,20654616396.666668,45276900372.0,252.0,254.0,255.0,253.0,255.0,104.63520408163265,104.64285714285714,113.7984693877551,93.0,96.0,98.0,105.0,93.0,41.0,43.0,33.0,45.0,33.0,3720.666666666046,9.5367431640625e-07,0.0,3.688037395477295e-07,3720.6666666567326,3.9637088775634766e-06,1.52587890625e-05,0.0797467992683909,1.3908032883664293e-12,0.0,5.378497091729551e-13,0.07974679926819128,5.7805261672729715e-12,2.2252852613862868e-11,146.0,153.0,155.0,162.01999999999998,151.0,211.0,211.0,222.0,208.0,222.0,1.0,0.10208333333333333,0.0,0.0,26.12882771365805,27.102123296953113,27.856349195043318,27.31015542786164,27.77712724224074,682.715637690025,734.5250872032487,775.9761904761905,745.8445894939607,771.5687978316327,594.0,271.0
65,No_Emisor,16.619659423828125,16.619659423828125,134.63010204081633,145.77551020408163,144.40263605442178,155.56760204081633,143.01020408163265,1.0,216.0,48600.0,10938720.666666666,2462886450.0,118152.0,26584200.0,5983480204.666667,64632864.666666664,14542394550.0,35358247382.0,254.0,254.0,255.0,255.0,254.0,145.77551020408163,144.40263605442178,155.56760204081633,127.0,147.0,143.0,158.0,144.0,10.0,18.0,10.0,30.0,11.0,3720.666666666046,4.76837158203125e-07,0.0,6.575137376785278e-07,3720.666666664183,5.587935447692871e-07,7.62939453125e-06,0.0797467992683909,6.954016441832146e-13,0.0,9.588936734245108e-13,0.07974679926835097,8.149238017772046e-13,1.1126426306931434e-11,225.0,233.0,233.0,236.0,233.0,244.0,236.0,245.0,225.0,243.0,1.0,0.10208333333333333,0.0,0.0,67.2416705409112,65.58779061533417,66.01205087253506,61.221561672645585,67.68421497735797,4521.442257132445,4301.758277800916,4357.590860398156,3748.0796136375466,4581.152957101208,547.0,225.0
66,No_Emisor,58.25517654418945,25.90201759338379,101.21170948616601,70.3344861660079,76.09840250329381,54.85943675889328,72.22406126482214,0.44463031665067254,1043.0,211695.3333333333,43009498.166666664,8746639309.800001,146930.66666666666,29828579.333333332,6061449607.3,20919488.833333332,4248006227.9333334,3009491957.4,255.0,254.0,255.0,255.0,255.0,70.3344861660079,76.09840250329381,54.85943675889328,88.0,51.0,59.0,33.0,53.0,0.0,0.0,0.0,0.0,0.0,42178.74661766738,-22376.24171066284,6396.728454250842,-29351.234841477126,220907.04319804534,222994.10017780215,258516.4944806099,0.0387726114724262,-0.0006369075155515224,0.00588016209441829,-0.0008354406563433888,0.20306774487823706,0.00634720611992728,0.00735829994856883,214.17999999999984,197.0,200.0,186.0,200.0,255.0,254.0,255.0,255.0,255.0,0.5227272727272727,0.23333333333333334,2.0,92.27114868164062,57.150798991252316,56.72683727849941,61.293499388407625,58.21861700934829,59.31505404592122,3266.213825338527,3217.9340676213506,3756.893067276726,3389.407366481178,3518.2756364705556,140.3743438720703,203.06781005859375
67,Emisor,106.84143829345703,22.538257598876953,90.5664812942366,113.01129086619481,108.08911920008988,119.6906808223795,114.01019548365352,0.21095052592770266,1732.0,271349.8333333333,42781564.5,6787162105.85,627862.1666666666,98774035.16666666,15636639016.966667,228445173.16666666,36086068542.7,83422519300.15001,255.0,255.0,255.0,255.0,255.0,113.01129086619481,108.08911920008988,119.6906808223795,89.0,114.0,108.0,120.0,116.0,0.0,8.0,0.0,12.0,3.0,269594.4942102954,164854.7198934555,407814.44997754693,238008.63848252594,840727.2478669584,235867.81476585567,217.11993408203125,0.08987010378285372,0.0013204795099005329,0.13594612549854487,0.0019064393818910346,0.28025885780864424,0.0018892914721799921,1.7391217208192187e-06,110.0,137.0,140.0,149.0,139.0,255.0,247.0,255.0,243.0,252.0,0.6231884057971014,0.39479166666666665,28.0,117.65216827392578,31.543215291540115,32.18315842905772,34.56475738710398,32.243036010762864,32.754867454426794,994.97443092845,1035.7556864698288,1194.7224532293594,1039.613371191351,1072.8813419570674,362.4615783691406,156.6084747314453
68,Emisor,32.53155517578125,22.855470657348633,91.39311334289813,110.33142037302726,106.7758648174717,119.61166905786705,109.32281205164993,0.7025631124565429,566.0,67651.0,8106725.666666666,973916973.5,163969.8333333333,19605198.083333332,2350105511.7833333,47537049.83333333,5685742798.416667,13791807618.85,255.0,255.0,255.0,255.0,255.0,110.33142037302726,106.7758648174717,119.61166905786705,85.0,109.0,99.0,117.0,109.0,0.0,8.0,0.0,22.0,3.0,20757.820376913995,590.6584738492966,6747.209069494158,-20578.894951646216,35095.339762471616,-19808.947314457037,20883.243490219116,0.06479610301325399,7.749886835631832e-05,0.02106159731515613,-0.0027001069846380454,0.10955106120213642,-0.002599084019222997,0.0027400398195495394,203.5999999999999,211.0,209.67999999999938,212.0,213.0,255.0,247.0,255.0,233.0,252.0,0.803921568627451,0.16510416666666666,21.0,111.05697631835938,47.65728752708331,46.46128539438059,47.90215475410913,43.448935353965894,48.13469018065585,2271.2170544390906,2158.651040498083,2294.61643008662,1887.8099833931074,2316.948398787727,289.6459655761719,119.52710723876953
69,No_Emisor,16.619659423828125,16.619659423828125,233.5969387755102,247.9030612244898,244.6232993197279,251.0829081632653,249.19005102040816,1.0,216.0,21384.0,2120736.6666666665,210689622.0,127872.0,12659328.0,1255476106.6666667,75703944.66666666,7494690522.0,44821140512.0,241.0,253.0,255.0,254.0,255.0,247.9030612244898,244.6232993197279,251.0829081632653,234.0,248.0,249.0,251.0,250.0,225.0,243.0,225.0,248.0,242.0,3720.6666666665114,5.960464477539063e-08,0.0,1.7136335372924805e-07,3720.6666666567326,9.834766387939453e-07,1.52587890625e-05,0.07974679926840088,8.692520552290183e-14,0.0,2.4990996587834277e-13,0.07974679926819128,1.4342658911278802e-12,2.2252852613862868e-11,238.0,251.0,252.0,253.0,252.01999999999998,16.0,10.0,30.0,6.0,13.0,1.0,0.10208333333333333,0.0,0.0,3.041513924912269,1.8967724510192148,8.20719785295094,1.1325489184977857,2.716324985337422,9.250806955435236,3.5977457309454395,67.35809659748253,1.282667052790504,7.378421425968345,592.0,99.0
70,No_Emisor,16.619659423828125,16.619659423828125,236.10586734693877,247.99362244897958,245.31207482993196,251.0344387755102,248.79591836734693,1.0,216.0,20952.0,2036064.6666666665,198220082.0,122472.0,11879784.0,1154448666.0,69445344.66666666,6736198432.666667,39379729662.0,243.0,253.0,255.0,255.0,254.0,247.99362244897958,245.31207482993196,251.0344387755102,236.0,248.0,249.0,251.0,249.0,228.0,244.0,228.0,248.0,244.0,3720.6666666665114,5.960464477539063e-08,0.0,8.800998330116272e-08,3720.6666666567326,1.2814998626708984e-06,1.52587890625e-05,0.07974679926840088,8.692520552290183e-14,0.0,1.2835049877990972e-13,0.07974679926819128,1.868891918742389e-12,2.2252852613862868e-11,241.0,251.0,252.0,253.0,252.0,15.0,9.0,27.0,7.0,10.0,1.0,0.10208333333333333,0.0,0.0,3.150601863906664,1.7717194865688755,6.996018579677272,1.2737890172776951,2.3763682789958596,9.926292104852145,3.13898993908788,48.9442759671896,1.6225384605372764,5.647126197417743,567.0,97.0
71,Emisor,16.619659423828125,16.619659423828125,72.28826530612245,90.0484693877551,86.66284013605443,98.48086734693878,89.21938775510205,1.0,216.0,19008.0,1676424.6666666665,148180208.0,40392.0,3554496.0,313491412.6666667,7557024.666666666,665018170.6666666,1414555142.0,234.0,253.0,255.0,255.0,255.0,90.0484693877551,86.66284013605443,98.48086734693878,75.0,93.0,90.0,104.0,91.0,0.0,7.0,0.0,19.0,0.0,3720.6666666665114,2.9802322387695312e-08,0.0,4.889443516731262e-08,3720.666666666046,1.4901161193847656e-08,2.384185791015625e-07,0.07974679926840088,4.3462602761450914e-14,0.0,7.13058326555054e-14,0.0797467992683909,2.1731301380725457e-14,3.477008220916073e-13,117.03999999999996,135.0,136.0,138.01999999999998,138.01999999999998,234.0,246.0,255.0,236.0,255.0,1.0,0.10208333333333333,0.0,0.0,30.778521948224995,32.750373073184015,33.82340613861917,29.564908550764304,35.465998831198085,947.3174133173678,1072.5869364327364,1144.0228028179808,874.0838176150562,1257.8370730945442,187.0,88.0
72,Emisor,18.822999954223633,17.14918327331543,190.41244239631337,191.08986175115209,191.10445468509985,192.25230414746545,190.64861751152074,0.911075987622652,252.0,19908.0,1577360.6666666665,125342822.0,117936.0,9316944.0,738204792.0,55199625.33333333,4360770401.333333,25838645040.0,255.0,255.0,255.0,255.0,255.0,191.08986175115209,191.10445468509985,192.25230414746545,196.0,211.0,206.0,214.0,211.0,29.0,36.0,29.0,29.0,30.0,4628.666666666511,2.9802322387695312e-08,0.0,7.264316082000732e-08,5577.333333328366,7.450580596923828e-08,7.62939453125e-06,0.07288779709414385,2.956301722651684e-14,0.0,7.20598544896348e-14,0.08782648862006119,7.39075430662921e-14,7.568132409988311e-12,210.9799999999999,215.0,218.0,219.0,217.0,226.0,219.0,226.0,226.0,225.0,0.9032258064516129,0.10677083333333334,0.0,90.0,27.390047168569307,40.69422040825042,39.13426408298834,44.35684457431031,43.29807506737844,750.2146838964514,1656.0195746352651,1531.490625317071,1967.5296605895219,1874.7233045403384,468.0,79.0
73,No_Emisor,16.619659423828125,16.619659423828125,68.50765306122449,50.128826530612244,54.41836734693877,46.26275510204081,48.484693877551024,1.0,216.0,12312.0,705504.6666666666,40637922.0,46440.0,2647080.0,151683503.33333334,9988320.666666666,569334278.0,2149088830.0,255.0,254.0,255.0,251.0,255.0,50.128826530612244,54.41836734693877,46.26275510204081,46.5,29.0,34.0,28.0,28.0,0.0,1.0,0.0,0.0,0.0,3720.666666666628,7.450580596923828e-09,0.0,1.8277205526828766e-08,3720.666666666046,3.5390257835388184e-08,4.76837158203125e-07,0.07974679926840336,1.0865650690362729e-14,0.0,2.6654799349796068e-14,0.0797467992683909,5.161184077922296e-14,6.954016441832146e-13,199.0,152.03999999999996,162.94000000000005,141.01999999999998,152.01999999999998,255.0,253.0,255.0,251.0,255.0,1.0,0.10208333333333333,0.0,0.0,55.50806562648278,45.74870340139362,49.8700962438941,43.62879526279498,46.65010084211779,3081.145349593919,2092.943862908684,2487.0264993752608,1903.471776082882,2176.2319085797585,215.0,57.0
74,No_Emisor,87.53349304199219,39.59866714477539,118.50961887477314,110.30626134301271,112.74830611010285,111.78765880217786,107.94764065335754,0.45238303383801715,2492.0,155204.3333333333,9907427.0,647042711.1,847094.5,52820858.166666664,3375347350.85,289164768.8333333,18052654593.283333,99120670681.05,255.0,255.0,255.0,255.0,255.0,110.30626134301271,112.74830611010285,111.78765880217786,105.0,102.0,101.0,102.0,99.0,0.0,3.0,0.0,0.0,0.0,241140.85014268197,-39075.55943930149,62937.96488764137,-280020.9858697504,1215695.0250468254,385741.7343933135,-317445.4656829834,0.03883065458627833,-0.00012604775340740434,0.010134833535957337,-0.0009032760293716603,0.1957620766946726,0.0012443041050066155,-0.0010239978224972689,222.0,215.0,220.0,220.0,216.0,255.0,252.0,255.0,255.0,255.0,0.5241379310344828,0.3848958333333333,5.0,94.86516571044922,57.31552430812265,56.862474084238556,57.373077957028094,55.374289146783035,58.87671051199256,3285.0693267149977,3233.3409589807015,3291.6700742632233,3066.3118985115334,3466.467040712975,339.4318542480469,62.32206344604492
75,Emisor,18.62179183959961,17.805927276611328,166.33010752688173,164.16129032258064,164.96810035842293,165.36344086021506,163.21075268817205,0.9561876445609638,259.0,11077.666666666666,478920.5,20920962.900000002,42217.0,1805659.6666666665,78064041.5,6886977.5,294563359.3,1124405051.5,255.0,254.0,255.0,255.0,255.0,164.16129032258064,164.96810035842293,165.36344086021506,179.0,186.0,183.0,188.0,185.0,0.0,3.0,0.0,9.0,0.0,5118.574217074201,-756.7015599124134,-2.3283064365386963e-10,1.6880221664905548e-08,5606.5,1038.5052768165187,0.0,0.07630438152493556,-0.0007009309211483422,-3.4708880853575475e-15,1.5636110651258553e-14,0.08357806234254112,0.0009619650584315854,0.0,194.0,194.0,197.0,198.26,195.0,255.0,251.0,255.0,246.0,255.0,0.967741935483871,0.1109375,0.0,90.0,42.30991211795764,49.761925749000575,48.95882316728429,52.39308783300151,51.48431948852875,1790.1286634292983,2476.2492542490463,2396.9663659254124,2745.0356526766104,2650.6351531969012,163.0,42.7621955871582
